measure,year,units,Achara,Boonsri,Busarakhan,Chai,Decha,Kannika,Kohsoom,Sakda,Somchair,Tansanee
PCB 180,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2003,µg/l,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0
PCB 180,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2008,µg/l,0,0.002233077,0,0,0,0,0.00254,0,0,0
PCB 180,2009,µg/l,0,0.002,0.002,0.002,0,0.002,0.002,0.002,0.002,0
PCB 180,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 180,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2003,µg/l,0,0,0.001,0.001,0,0.001,0.012,0.001,0.001,0
PCB 28,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2008,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2009,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 28,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2003,µg/l,0,0,0.001,0.001,0,0.0015,0.001,0.001,0.001,0
PCB 52,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2008,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2009,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 52,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2008,µg/l,0,0.001,0,0,0,0,0.001,0,0,0
Pentachlorobenzene,2009,µg/l,0,0.001,0.004,0.004,0,0.004,0.001,0.004,0.004,0
Pentachlorobenzene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Pentachlorobenzene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2002,µg/l,0,2200,1120,2190,0,3550,1350,1220,1340,0
Petroleum hydrocarbons,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2004,µg/l,0,0,455.3333333,1296.25,0,3666.666667,0,2150.142857,983.75,0
Petroleum hydrocarbons,2005,µg/l,0,10,753.9166667,885.5,0,364.2727273,10,973.25,1369.818182,0
Petroleum hydrocarbons,2006,µg/l,0,2618,1720.16,811.775,0,1906.95,10,1874.111111,749.71,0
Petroleum hydrocarbons,2007,µg/l,0,1597.105263,2986.333333,2840.857143,0,3792.607143,0,3741.785714,2123.222222,0
Petroleum hydrocarbons,2008,µg/l,0,11.71818182,19.58333333,37.13888889,0,28.03030303,10,23.11111111,42.83333333,0
Petroleum hydrocarbons,2009,µg/l,24.92307692,100,24.56,19.14722222,0,18.94210526,52.08333333,19.53888889,3121.781818,0
Petroleum hydrocarbons,2010,µg/l,0,177.4193548,340,340,0,340,50,340,340,0
Petroleum hydrocarbons,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2012,µg/l,0,0,12000,13000,0,13550,0,12133.33333,15000,0
Petroleum hydrocarbons,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Petroleum hydrocarbons,2014,µg/l,0,0,0,0,200,0,0,71.4,0,127
Petroleum hydrocarbons,2015,µg/l,13.33333333,0,357.8,97.33333333,0,83.92222222,0,156.1333333,63.8,105.9666667
Petroleum hydrocarbons,2016,µg/l,0,0,228.7333333,187.4,0,153.2,0,183.5583333,247.8,284.5272727
Phenanthrene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2008,µg/l,0,0.005,0,0,0,0,0.005,0,0,0
Phenanthrene,2009,µg/l,0,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,0.003
Phenanthrene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Phenanthrene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Potassium,1998,µg/l,0,2994.285714,3866.666667,3693.333333,0,3230.555556,7275,3348.333333,6036.666667,0
Potassium,1999,µg/l,0,2796.774194,8825,3166.666667,0,3677.777778,6783.333333,3711.621622,7525,0
Potassium,2000,µg/l,0,2720,8083.333333,3386.111111,0,3850,6358.333333,3738.888889,7191.666667,0
Potassium,2001,µg/l,0,3291.153846,5088,3273.666667,0,3246.969697,6170.909091,3721.212121,5480,0
Potassium,2002,µg/l,0,3266.666667,5233.333333,0,0,0,6885.714286,0,0,0
Potassium,2003,µg/l,0,2956.666667,0,0,0,0,6225,0,0,0
Potassium,2004,µg/l,0,2781.25,0,0,0,0,5708.333333,0,0,0
Potassium,2005,µg/l,0,2652.777778,0,0,0,2816.666667,6916.666667,5100,0,0
Potassium,2006,µg/l,0,2328.571429,0,0,0,0,4554.545455,0,0,0
Potassium,2007,µg/l,0,2423.076923,3814.285714,1592.068966,0,1855.555556,3808.333333,1781.481481,3414.285714,0
Potassium,2008,µg/l,0,2746.031746,2366.666667,1606.666667,0,1993.333333,4300,1877.777778,3433.333333,0
Potassium,2009,µg/l,0,2690.909091,3427.272727,2175,0,2286.842105,3958.333333,2697.435897,3808.333333,0
Potassium,2010,µg/l,0,2426.315789,2650,2171.666667,0,2422.222222,3791.666667,2311.111111,3400,0
Potassium,2011,µg/l,0,2395.454545,3425,2275,0,2566.666667,4137.5,2740,3625,0
Potassium,2012,µg/l,0,2826.086957,4077.777778,2844.444444,0,3176.190476,5181.818182,3152.380952,3587.5,0
Potassium,2013,µg/l,0,2916.666667,4800,2847.619048,0,2973.333333,3391.666667,3153.333333,3920,0
Potassium,2014,µg/l,3433.333333,2288.461538,3040,1800,3778.777778,2883.333333,3641.666667,4555.555556,3080,7714
Potassium,2015,µg/l,3050,2250,2300,0,5052.5,2728.571429,2850,2714.285714,4266.666667,0
Potassium,2016,µg/l,2466.666667,2294.117647,0,0,6489.230769,3266.666667,2275,2766.666667,0,0
Pyrene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2008,µg/l,0,0.002063077,0,0,0,0,0.00292375,0,0,0
Pyrene,2009,µg/l,0,0.003,0,0,0,0,0.003,0,0,0
Pyrene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Pyrene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2008,µg/l,0,0,0.1355,0.050230769,0,0.1565,0,0.120923077,0.6558,0
Selenium,2009,µg/l,0,0,1.8,1.096666667,0,1.345555556,0,1.301111111,2.45,0
Selenium,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Selenium,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),1998,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),1999,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2000,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2001,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2002,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2003,µg/l,0,8917.777778,7655,9121.666667,0,9363.333333,11950,9836.666667,9480,0
Silica (SiO2),2004,µg/l,0,8405.983333,7899.166667,9702.916667,0,9981.333333,7695.545455,10086.94444,8913.333333,0
Silica (SiO2),2005,µg/l,0,6602.121212,7770,6363.623188,0,6420,8184.166667,6699.6875,8199.166667,0
Silica (SiO2),2006,µg/l,0,7647.742857,5655.833333,7179.836066,0,7176.666667,7839,7492.5,7614.166667,0
Silica (SiO2),2007,µg/l,0,7114.893617,8007.818182,8548.063492,0,9061.939394,8115.8,8485.727273,7636.363636,0
Silica (SiO2),2008,µg/l,0,5830.180328,5775.636364,5755.550725,0,4575.848485,7094.3,4880.694444,5560.181818,0
Silica (SiO2),2009,µg/l,0,6236,5660.818182,6900.910256,0,5329.027778,8715,4809.694444,6206.272727,0
Silica (SiO2),2010,µg/l,0,6738.625,5432.333333,6159.076923,0,6209.861111,7364.5,5836.055556,6336.25,0
Silica (SiO2),2011,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2012,µg/l,9458.333333,0,0,0,0,0,8916.666667,0,0,0
Silica (SiO2),2013,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2014,µg/l,0,0,1840,0,0,0,0,0,0,0
Silica (SiO2),2015,µg/l,0,0,0,0,0,0,0,0,0,0
Silica (SiO2),2016,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2005,µg/l,0,0.156,0.191,0.098333333,0,0.205,0.223,0.159666667,0.209,0
Simazine,2006,µg/l,0,0.1821,0.162777778,0.150595745,0,0.1418125,0.2685,0.1537,0.1309,0
Simazine,2007,µg/l,0,0.094113636,0.066,0.068190476,0,0.07175,0.104583333,0.077305556,0.063416667,0
Simazine,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2009,µg/l,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.05
Simazine,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Simazine,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Sodium,1998,µg/l,0,13209.52381,24866.66667,19422.22222,0,20120.55556,41800,17845,53900,0
Sodium,1999,µg/l,0,13606.45161,51191.66667,17939.44444,0,21817.22222,40775,20807.56757,45383.33333,0
Sodium,2000,µg/l,0,15340,44141.66667,19311.11111,0,22955.55556,35791.66667,22108.33333,42500,0
Sodium,2001,µg/l,0,15542.30769,44259,18343.33333,0,19863.33333,36816.36364,22510.60606,45449,0
Sodium,2002,µg/l,0,14533.33333,30000,0,0,0,40742.85714,0,0,0
Sodium,2003,µg/l,0,15153.33333,0,0,0,0,32708.33333,0,0,0
Sodium,2004,µg/l,0,14415.38462,0,0,0,0,33325,0,0,0
Sodium,2005,µg/l,0,16500,0,0,0,25755.00017,35608.3335,73900.00167,0,0
Sodium,2006,µg/l,0,15057.14286,0,0,0,0,27481.81818,0,0,0
Sodium,2007,µg/l,0,18461.53846,52314.28571,18606.89655,0,19955.55556,25291.66667,20470.83333,61657.14286,0
Sodium,2008,µg/l,0,18590.79365,24766.66667,43918.33333,0,20666.66667,24872.72727,20811.11111,32600,0
Sodium,2009,µg/l,7575,16781.81818,34372.72727,21686.11111,35810,22492.36842,26633.33333,25169.23077,38733.33333,0
Sodium,2010,µg/l,0,17442.10526,24550,19733.33333,0,19177.77778,24775,18955.55556,39050,0
Sodium,2011,µg/l,0,15758,25925,22676,0,16000,29483.33333,15820,24925,0
Sodium,2012,µg/l,0,20434.78261,24033.33333,17961.11111,0,19309.52381,27172.72727,17733.33333,23437.5,0
Sodium,2013,µg/l,0,22166.66667,32660,18680.95238,0,18753.33333,29458.33333,19057.14286,26680,0
Sodium,2014,µg/l,12783.33333,17711.53846,21560,17671.42857,42202.22222,18272.22222,28883.33333,28888.88889,22540,233280
Sodium,2015,µg/l,10300,18875,21250,0,55313.375,17566.66667,26458.33333,17561.90476,29900,0
Sodium,2016,µg/l,8016.666667,16529.41176,0,0,43600,21333.33333,23516.66667,17566.66667,0,0
Sulfides,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2008,µg/l,0,100,100,100,0,100,100,100,100,0
Sulfides,2009,µg/l,0,0,24.55555556,19.19444444,0,15.34285714,0,16.90909091,26.1,0
Sulfides,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2012,µg/l,0,0,21,16.66666667,0,17.66666667,0,16.11111111,23,0
Sulfides,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Sulfides,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Sulphates,1998,µg/l,0,42333.33333,108833.3333,52967.77778,0,41418.88889,65833.33333,43743.33333,99866.66667,0
Sulphates,1999,µg/l,0,41129.03226,121403.3333,43122.5,0,51955.55556,69158.33333,52037.83784,71480.83333,0
Sulphates,2000,µg/l,0,42134.28571,122575,45458.33333,0,51705.55556,88941.66667,54838.88889,78275,0
Sulphates,2001,µg/l,0,46420,122040,50006.66667,0,49020,97136.36364,51162.72727,73394,0
Sulphates,2002,µg/l,0,38298.4127,102800,35994.64286,0,35126.38889,108909.0909,35675.67568,52018.18182,0
Sulphates,2003,µg/l,0,34418,102112.5,28076.66667,0,29269.44444,109758.3333,27733.33333,52358.33333,0
Sulphates,2004,µg/l,0,30864.19355,91163.63636,25375.83333,0,27220,107700,26737,35990,0
Sulphates,2005,µg/l,0,31374.30563,85966.66722,27899.99997,0,31699.99978,113258.334,37324.6667,59288.88878,0
Sulphates,2006,µg/l,0,35570.28571,56696.66667,30157.77778,0,32184.44444,105545.4545,27748.33333,49915,0
Sulphates,2007,µg/l,0,43299.23077,69403.33333,30515.60976,0,32594.72222,103191.6667,34482.77778,63947.5,0
Sulphates,2008,µg/l,0,44308.25397,47570.90909,28429.09091,0,33532.42424,76490.90909,33436.94444,59968.18182,0
Sulphates,2009,µg/l,22700,45094.36364,42193.33333,26664.11765,36266.66667,27850.78947,57691.66667,27970,42600,133400
Sulphates,2010,µg/l,0,37214.0625,47275,28304.44444,44865,29252.77778,52841.66667,28850,48058.33333,0
Sulphates,2011,µg/l,0,39210.90909,48540,31383.33333,58666.66667,35650,60037.5,29294.44444,53186.66667,0
Sulphates,2012,µg/l,0,41282.33333,94005,25600,49663.58333,29450,50023.63636,28839.33333,36820,0
Sulphates,2013,µg/l,0,40080,74826.25,30816.66667,50909,32972.85714,51090,35186.66667,53201.25,101361.3333
Sulphates,2014,µg/l,32550,32369.33333,93415,31663.33333,44900,33604.16667,61304.08333,33647.33333,75953.33333,101890.7273
Sulphates,2015,µg/l,27850,33085.53125,76006.66667,31540.55556,49600,31429.16667,53052.83333,30031.66667,83295,100466.5
Sulphates,2016,µg/l,17583.33333,31808.82353,106802,36555,35262.5,30171.38889,45215.41667,37941.33333,66122,104890.5
Tetrachloromethane,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2008,µg/l,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0
Tetrachloromethane,2009,µg/l,0,0.456142857,0.25,0.279740741,0,0.25,0.295454545,0.25,0.25,0
Tetrachloromethane,2010,µg/l,0,0.025107143,0.025,0.025,0,0.025,0.025,0.025,0.025,0
Tetrachloromethane,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Tetrachloromethane,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Total coliforms,1998,µg/l,0,384.7619048,196.6666667,74.31111111,0,29.14722222,0,158.3333333,71.66666667,0
Total coliforms,1999,µg/l,0,1174.9375,1960.666667,4672.653846,0,1540.214286,13198,2035.115,4903.75,0
Total coliforms,2000,µg/l,0,3274.0625,4846.363636,21254.84848,0,2143.333333,7574.545455,1397.212121,86880,0
Total coliforms,2001,µg/l,0,1456.789474,1251.25,3839.166667,0,1680,5609.090909,1609.655172,2090,0
Total coliforms,2002,µg/l,0,1555.444444,10,606.6666667,0,80,8247.5,240,40,0
Total coliforms,2003,µg/l,0,31379.09091,4184,62471.25,0,8708,196816,4855.333333,42900,0
Total coliforms,2004,µg/l,0,7603.928571,1300,5604.666667,0,65,13353.33333,553.3333333,0,0
Total coliforms,2005,µg/l,0,1816.486275,6050,29963.33333,0,5064.833333,11768.18182,7000.833333,8245,0
Total coliforms,2006,µg/l,0,458.6545455,0,0,0,0,22480,0,0,0
Total coliforms,2007,µg/l,0,4132.12766,8139.090909,3815.068966,0,1762.606061,16000,2377.424242,8472.545455,0
Total coliforms,2008,µg/l,0,4496.5625,62745.45455,26568.66667,0,5608.969697,12041.45455,11213.77778,74640,0
Total coliforms,2009,µg/l,5478333.333,5858.333333,77382.04167,25351.05556,886066.6667,1688.421053,1081272.727,1988.205128,160753.75,0
Total coliforms,2010,µg/l,0,6128.125,0,0,0,2470,1653990.909,223.3333333,0,0
Total coliforms,2011,µg/l,0,8032.258065,0,0,94054.16667,0,736000,0,0,0
Total coliforms,2012,µg/l,0,7089.375,0,5483.333333,0,0,458575,0,0,0
Total coliforms,2013,µg/l,0,6927.472222,0,0,0,0,562555.5556,0,0,0
Total coliforms,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Total coliforms,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Total coliforms,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved phosphorus,2015,µg/l,0,67.63934426,56.07692308,50.80769231,0,62.80555556,264.0833333,66.66666667,51.96153846,0
Total dissolved phosphorus,2016,µg/l,0,46.3,80.25,65.83333333,0,82.25,215.8833333,79.61111111,63.04166667,0
Total dissolved salts,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Total dissolved salts,2004,µg/l,0,0,0,0,0,0,0,0,0,0
